"","id","fsecurity","fexpend","hhsize","female","kids","elderly","black","hispanic","education","employed","married","disability","weight"
"5998",20181000241300,0,125,2,1,0,0,0,0,1,2,2,0,6911.8694
"5999",20181000241500,NA,NA,1,0,0,0,0,0,2,2,0,0,7897.9018
"6000",20181000243200,0,53.3333333333333,3,1,1,0,0,0,2,2,2,0,11294.9199
"6001",20181000243300,3,93.3333333333333,3,2,1,0,0,0,0,2,0,1,9816.5265
"6002",20181000246400,NA,NA,1,0,0,0,0,0,0,1,0,0,5351.0512
"6003",20181000247000,0,30,2,1,0,0,0,0,2,2,0,0,7110.91
"6004",20181000247800,0,100,2,1,0,0,0,0,2,1,2,0,6879.9212
"6005",20181000248800,1,60,1,1,0,0,0,0,1,1,0,0,3838.3184
"6006",20181000249400,NA,NA,2,2,0,0,0,1,2,2,1,0,7466.4992
"6007",20181000251400,NA,NA,3,2,0,0,0,0,0,0,2,1,10286.0514
"6008",20181000252300,NA,NA,1,0,0,0,0,1,1,1,0,0,4316.5032
"6009",20181000252600,0,100,1,0,0,0,0,1,1,1,1,0,4316.5032
"6010",20181000253700,0,65,6,3,0,0,1,5,2,5,2,0,18369.3576
"6011",20181000254100,0,120,1,1,0,1,0,0,0,0,0,0,3090.3871
"6012",20181000255000,NA,NA,2,1,0,0,0,0,1,2,2,0,6563.6664
"6013",20181000255500,3,140,4,2,2,0,0,2,1,2,0,0,13623.1604
"6014",20181000256300,0,90,2,1,0,2,0,0,1,0,2,1,6624.7114
"6015",20181000257400,NA,NA,1,0,0,0,0,0,0,0,0,1,3555.455
"6016",20181000260700,0,400,1,0,0,0,0,0,0,1,0,0,3315.0001
"6017",20181000263100,0,76,5,4,2,0,0,0,2,3,2,0,17199.803
"6018",20181000263200,0,62.5,4,2,2,0,0,0,1,2,2,0,13623.1604
"6019",20181000263400,0,150,4,2,2,0,0,0,2,1,2,0,13623.1604
"6020",20181000264100,0,20,1,1,0,1,0,0,0,0,0,0,3090.3871
"6021",20181000264900,6,40,1,1,0,1,0,0,0,0,0,0,3193.1304
"6022",20181000268800,0,170,2,1,0,2,0,0,1,0,2,0,6386.2608
"6023",20181000269100,0,73.3333333333333,3,1,1,0,0,0,1,1,0,0,10009.2576
